match_id,match_num,jc_date,league_name_jc,home_team_cn,away_team_cn,full_score_raw,half_score_raw,hcp_sp_home_now,hcp_sp_draw_now,hcp_sp_away_now,hcp_line_now,bettingSingle,poolStatus,hcp_p_home_now,hcp_p_draw_now,hcp_p_away_now,hcp_p_home_minus_away_now,home_team_fbref,away_team_fbref,home_GF,home_GA,home_xG,home_xGA,home_Pts,home_Home.xG,home_Home.xGA,home_Away.xG,home_Away.xGA,home_def_strength,home_off_buildup,home_tempo,away_GF,away_GA,away_xG,away_xGA,away_Pts,away_Home.xG,away_Home.xGA,away_Away.xG,away_Away.xGA,away_def_strength,away_off_buildup,away_tempo,tempo_diff,bonus_isCancel,spf_sp_home_open,spf_sp_draw_open,spf_sp_away_open,spf_sp_home_close,spf_sp_draw_close,spf_sp_away_close,spf_p_home_close,spf_p_draw_close,spf_p_away_close,spf_p_home_minus_away_close,hcp_sp_home_open,hcp_sp_draw_open,hcp_sp_away_open,hcp_line_open,hcp_sp_home_close,hcp_sp_draw_close,hcp_sp_away_close,hcp_line_close,hcp_p_home_close,hcp_p_draw_close,hcp_p_away_close,hcp_p_home_minus_away_close,bonus_score,home_team_short_name,away_team_short_name,home_goal_avg_cnt,away_goal_avg_cnt,home_goal_avg_ratio,away_goal_avg_ratio,home_loss_goal_avg_cnt,away_loss_goal_avg_cnt,home_loss_goal_avg_ratio,away_loss_goal_avg_ratio,home_win_cnt,home_draw_cnt,home_loss_cnt,away_win_cnt,away_draw_cnt,away_loss_cnt,home_score_ratio,away_score_ratio,total_leg_cnt,same_home_win_cnt,same_home_draw_cnt,same_home_loss_cnt,same_away_win_cnt,same_away_draw_cnt,same_away_loss_cnt,same_home_score_ratio,same_away_score_ratio,home_win_rate,away_win_rate,home_away_goal_diff,home_away_loss_goal_diff,home_goals,away_goals,goal_diff,total_goals,result_1x2,ou25_result
2032444,1004,2025-07-01,俱乐部世界杯,国际米兰,弗鲁米嫩塞,0:2,0:1,1.57,3.25,5.4,-1.0,1,Payout,0.5637558021875652,0.27233741828753155,0.1639067795249032,0.399849022662662,Inter,,43.0,17.0,35.3,16.3,46.0,21.2,8.6,14.2,7.7,-2.619261967027606,2.904632419080724,2.443142596588118,,,,,,,,,,,,,,0.0,1.61,3.33,4.8,1.57,3.25,5.4,0.5637558021875652,0.27233741828753155,0.1639067795249032,0.399849022662662,3.08,3.2,2.03,-1.0,3.07,3.05,2.1,-1.0,0.28831221444486954,0.2902027863428687,0.4214849992122616,-0.13317278476739208,0:2,国际米兰,弗鲁米嫩,1.8,1.9,48.6,51.4,1.5,0.8,65.2,34.8,5,4,1,6,3,1,63.0,70.0,10,5,3,2,4,3,3,60.0,50.0,0.5,0.6,-0.09999999999999987,0.7,0.0,2.0,-2.0,2.0,A,0.0
2032443,1003,2025-07-01,挪威超级联赛,布兰,桑纳菲尤尔,1:0,0:0,1.41,4.46,5.1,-1.0,0,Payout,0.6278985027163111,0.19850602888564992,0.17359546839803897,0.4543030343182721,Brann,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.43,4.5,4.8,1.41,4.46,5.1,0.6278985027163111,0.19850602888564992,0.17359546839803897,0.4543030343182721,2.24,3.75,2.4,-1.0,2.48,3.2,2.42,-1.0,0.35716921260423584,0.2768061397682828,0.3660246476274814,-0.00885543502324554,1:0,布兰,桑纳菲,2.0,1.9,51.3,48.7,1.6,1.5,51.6,48.4,5,3,2,6,0,4,60.0,60.0,10,7,2,1,5,0,5,77.0,50.0,0.5,0.6,0.10000000000000009,0.10000000000000009,1.0,0.0,1.0,1.0,H,0.0
2032442,1002,2025-07-01,瑞典超级联赛,米亚尔比,马尔默,1:1,0:1,2.22,3.15,2.77,-1.0,0,Payout,0.3990095070857284,0.2812067002318467,0.31978379268242496,0.07922571440330345,Mj?llby,Malm?,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.33,3.25,2.55,2.22,3.15,2.77,0.3990095070857284,0.2812067002318467,0.31978379268242496,0.07922571440330345,5.2,4.05,1.45,-1.0,4.95,3.9,1.49,-1.0,0.1788467753104658,0.22699783020174508,0.5941553944877891,-0.4153086191773233,1:1,米亚尔比,马尔默,1.9,1.5,55.9,44.1,0.7,0.8,46.7,53.3,8,1,1,4,3,3,83.0,50.0,10,8,1,1,4,3,3,83.0,50.0,0.8,0.4,0.3999999999999999,-0.10000000000000009,1.0,1.0,0.0,2.0,D,0.0
2032441,1001,2025-07-01,瑞典超级联赛,佐加顿斯,北雪平,1:1,1:0,1.51,3.9,4.75,-1.0,0,Payout,0.5864847324015007,0.2270748579298118,0.18644040966868755,0.4000443227328131,,Norrk?ping,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.54,3.85,4.55,1.51,3.9,4.75,0.5864847324015007,0.2270748579298118,0.18644040966868755,0.4000443227328131,2.7,3.4,2.15,-1.0,2.81,3.1,2.22,-1.0,0.3152369086445088,0.2857470042874418,0.39901608706804936,-0.08377917842354055,1:1,佐加顿斯,北雪平,0.8,1.3,38.1,61.9,1.6,1.6,50.0,50.0,3,2,5,3,2,5,37.0,37.0,10,2,3,5,4,2,4,30.0,47.0,0.3,0.3,-0.5,0.0,1.0,1.0,0.0,2.0,D,0.0
2032440,7018,2025-06-30,中北美金杯赛,美国,哥斯达黎加,2:2,1:1,1.42,3.85,6.05,-1.0,0,Payout,0.623619496392284,0.23001030776027093,0.14637019584744515,0.47724930054483883,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.49,3.65,5.45,1.42,3.85,6.05,0.623619496392284,0.23001030776027093,0.14637019584744515,0.47724930054483883,2.59,3.3,2.27,-1.0,2.59,3.04,2.42,-1.0,0.34220539393995775,0.29154999023174033,0.36624461582830187,-0.02403922188834412,2:2,美国,哥斯达,2.0,2.2,47.6,52.4,1.3,1.2,52.0,48.0,6,0,4,5,3,2,60.0,60.0,10,6,1,3,2,5,3,63.0,37.0,0.6,0.5,-0.20000000000000018,0.10000000000000009,2.0,2.0,0.0,4.0,D,1.0
2032439,7017,2025-06-30,美国职业大联盟,哥伦布机员,费城联合,1:0,1:0,1.66,3.8,3.8,-1.0,0,Payout,0.5337078651685394,0.23314606741573032,0.23314606741573032,0.3005617977528091,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.62,3.92,3.9,1.66,3.8,3.8,0.5337078651685394,0.23314606741573032,0.23314606741573032,0.3005617977528091,2.77,3.7,2.01,-1.0,2.9,3.8,1.92,-1.0,0.3054764696030816,0.23312677943393068,0.4613967509629879,-0.15592028135990627,1:0,哥伦布,费城,2.0,1.9,51.3,48.7,1.9,1.1,63.3,36.7,4,4,2,6,4,0,53.0,73.0,10,6,3,1,7,1,2,70.0,73.0,0.4,0.6,0.10000000000000009,0.7999999999999998,1.0,0.0,1.0,1.0,H,0.0
2032438,7016,2025-06-30,中北美金杯赛,加拿大,危地马拉,1:1,1:0,1.18,5.25,11.0,-1.0,0,Payout,0.750731231719207,0.16873578160545985,0.08053298667533311,0.6701982450438738,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.23,4.7,9.75,1.18,5.25,11.0,0.750731231719207,0.16873578160545985,0.08053298667533311,0.6701982450438738,1.88,3.35,3.35,-1.0,1.71,3.55,3.8,-1.0,0.5176813707619394,0.24936201239518777,0.23295661684287275,0.2847247539190667,1:1,加拿大,危地马拉,2.1,1.4,60.0,40.0,0.7,1.4,33.3,66.7,7,2,1,5,2,3,77.0,57.0,10,6,3,1,5,2,3,70.0,57.0,0.7,0.5,0.7000000000000002,-0.7,1.0,1.0,0.0,2.0,D,0.0
2032437,7015,2025-06-30,俱乐部世界杯,弗拉门戈,拜仁慕尼黑,2:4,1:3,4.6,3.7,1.56,1.0,1,Payout,0.19260544580886282,0.23945541911372129,0.5679391350774159,-0.37533368926855304,,Bayern Munich,,,,,,,,,,,,,66.0,13.0,46.9,11.9,47.0,25.3,6.6,21.6,5.3,-3.5262989205139115,3.482731633244303,5.668728580385115,,0.0,4.5,3.65,1.58,4.6,3.7,1.56,0.19260544580886282,0.23945541911372129,0.5679391350774159,-0.37533368926855304,2.05,3.45,2.85,1.0,2.13,3.37,2.75,1.0,0.4155251960489798,0.26263165210217415,0.3218431518488462,0.0936820442001336,2:4,弗拉门戈,拜仁,2.1,3.2,39.6,60.4,0.4,0.9,30.8,69.2,8,2,0,6,3,1,87.0,70.0,10,9,1,0,5,4,1,93.0,63.0,0.8,0.6,-1.1,-0.5,2.0,4.0,-2.0,6.0,A,1.0
2032436,7014,2025-06-30,挪威超级联赛,斯特罗姆加斯特,瓦勒伦加,0:2,0:1,2.78,3.55,2.05,-1.0,0,Payout,0.3185528878772625,0.24945831783064498,0.4319887942920926,-0.11343590641483009,Str?msgodset,V?lerenga,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.32,3.55,2.4,2.78,3.55,2.05,0.3185528878772625,0.24945831783064498,0.4319887942920926,-0.11343590641483009,4.75,4.2,1.47,-1.0,5.95,4.9,1.32,-1.0,0.14876831428111417,0.18064723876992433,0.6705844469489616,-0.5218161326678474,0:2,斯特罗姆,瓦勒伦加,1.4,1.1,56.0,44.0,2.2,1.7,56.4,43.6,2,1,7,2,2,6,23.0,27.0,10,3,1,6,4,2,4,33.0,47.0,0.2,0.2,0.2999999999999998,0.5000000000000002,0.0,2.0,-2.0,2.0,A,0.0
2032435,7013,2025-06-30,俱乐部世界杯,巴黎圣日尔曼,迈阿密国际,4:0,4:0,,,,-2.0,1,,,,,,Paris S G,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2.08,4.15,2.45,-2.0,1.87,4.25,2.78,-2.0,0.4733365116120683,0.2082680651093101,0.3183954232786216,0.15494108833344672,4:0,巴黎圣曼,迈国际,2.5,2.4,51.0,49.0,0.6,2.0,23.1,76.9,8,0,2,4,4,2,80.0,53.0,10,8,0,2,3,4,3,80.0,43.0,0.8,0.4,0.10000000000000009,-1.4,4.0,0.0,4.0,4.0,H,1.0
2032496,6020,2025-07-06,挪威超级联赛,特罗姆瑟,莫尔德,1:0,0:0,2.15,3.2,2.84,-1.0,1,Payout,0.41170607955060257,0.2766150221980611,0.3116788982513365,0.10002718129926608,Troms?,Molde,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.03,3.4,2.92,2.15,3.2,2.84,0.41170607955060257,0.2766150221980611,0.3116788982513365,0.10002718129926608,4.2,3.75,1.6,-1.0,4.65,3.9,1.52,-1.0,0.19042112363881658,0.2270405704924352,0.5825383058687482,-0.39211718222993164,1:0,特罗姆瑟,莫尔德,1.7,2.0,45.9,54.1,1.0,1.4,41.7,58.3,7,1,2,4,1,5,73.0,43.0,10,5,2,3,5,2,3,57.0,57.0,0.7,0.4,-0.30000000000000004,-0.3999999999999999,1.0,0.0,1.0,1.0,H,0.0
2032495,6019,2025-07-06,俱乐部世界杯,皇家马德里,多特蒙德,3:2,2:0,1.46,3.95,5.22,-1.0,1,Payout,0.6063127808228845,0.22410548354466112,0.16958173563245432,0.4367310451904302,Real Madrid,Dortmund,41.0,17.0,44.7,21.7,45.0,21.9,8.8,22.8,12.9,-0.9036247937847237,3.972631978679345,3.2861036018857277,32.0,15.0,25.2,16.2,36.0,12.3,6.4,13.0,9.8,-2.132010039770686,-0.09554727704724104,0.78017687284041,2.5059267290453175,0.0,1.5,4.05,4.63,1.46,3.95,5.22,0.6063127808228845,0.22410548354466112,0.16958173563245432,0.4367310451904302,2.54,3.55,2.2,-1.0,2.4,3.5,2.34,-1.0,0.368819238043772,0.2529046203728722,0.3782761415833559,-0.009456903539583894,3:2,皇马,多特蒙德,2.2,2.7,44.9,55.1,1.1,1.1,50.0,50.0,7,2,1,9,1,0,77.0,93.0,10,6,1,3,6,2,2,63.0,67.0,0.7,0.9,-0.5,0.0,3.0,2.0,1.0,5.0,H,1.0
2032494,6018,2025-07-06,挪威超级联赛,克里斯蒂安松,博德闪耀,1:1,0:1,5.9,5.1,1.31,1.0,0,Payout,0.15013483146067416,0.173685393258427,0.6761797752808989,-0.5260449438202247,Kristiansund,Bod? Glimt,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.1,5.1,1.3,5.9,5.1,1.31,0.15013483146067416,0.173685393258427,0.6761797752808989,-0.5260449438202247,2.93,3.95,1.87,1.0,2.85,3.95,1.91,1.0,0.3111711451609577,0.22451588954651372,0.46431296529252847,-0.1531418201315708,1:1,克里斯蒂,博德闪耀,1.6,1.9,45.7,54.3,1.5,1.4,51.7,48.3,3,3,4,4,0,6,40.0,40.0,10,4,1,5,5,1,4,43.0,53.0,0.3,0.4,-0.2999999999999998,0.10000000000000009,1.0,1.0,0.0,2.0,D,0.0
2032493,6017,2025-07-06,芬兰超级联赛,瓦萨,赫尔辛基,0:2,0:0,3.8,3.65,1.69,1.0,0,Payout,0.2331210672511857,0.2427013850834262,0.524177547665388,-0.29105648041420235,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.85,3.8,1.65,3.8,3.65,1.69,0.2331210672511857,0.2427013850834262,0.524177547665388,-0.29105648041420235,1.97,3.6,2.91,1.0,1.88,3.57,3.15,1.0,0.4709348342274206,0.24799929645589655,0.28106586931668276,0.18986896491073785,0:2,瓦萨,赫尔辛基,2.0,2.4,45.5,54.5,1.2,1.0,54.5,45.5,4,3,3,7,1,2,50.0,73.0,10,5,2,3,6,1,3,57.0,63.0,0.4,0.7,-0.3999999999999999,0.19999999999999996,0.0,2.0,-2.0,2.0,A,0.0
2032492,6016,2025-07-06,挪威超级联赛,瓦勒伦加,腓特烈斯塔,1:1,1:1,1.76,3.45,3.7,-1.0,0,Payout,0.5035701605586019,0.2568937630675766,0.2395360763738214,0.2640340841847805,V?lerenga,Fredrikstad,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.01,3.2,3.13,1.76,3.45,3.7,0.5035701605586019,0.2568937630675766,0.2395360763738214,0.2640340841847805,4.5,3.55,1.6,-1.0,3.7,3.3,1.8,-1.0,0.23941958887545345,0.2684401451027812,0.49214026602176547,-0.252720677146312,1:1,瓦勒伦加,腓特烈,1.3,1.0,56.5,43.5,1.5,1.3,53.6,46.4,3,2,5,3,3,4,37.0,40.0,10,3,2,5,4,2,4,37.0,47.0,0.3,0.3,0.30000000000000004,0.19999999999999996,1.0,1.0,0.0,2.0,D,0.0
2032491,6015,2025-07-06,俱乐部世界杯,巴黎圣日尔曼,拜仁慕尼黑,2:0,0:0,2.2,3.35,2.66,-1.0,1,Payout,0.40261148511272754,0.264401572312836,0.33298694257443634,0.0696245425382912,Paris S G,Bayern Munich,,,,,,,,,,,,,66.0,13.0,46.9,11.9,47.0,25.3,6.6,21.6,5.3,-3.5262989205139115,3.482731633244303,5.668728580385115,,0.0,2.12,3.48,2.7,2.2,3.35,2.66,0.40261148511272754,0.264401572312836,0.33298694257443634,0.0696245425382912,4.3,4.05,1.54,-1.0,4.5,4.15,1.5,-1.0,0.1966824644549763,0.2132701421800948,0.590047393364929,-0.39336492890995267,2:0,巴黎圣曼,拜仁,2.8,3.4,45.2,54.8,0.6,0.9,40.0,60.0,8,0,2,7,2,1,80.0,77.0,10,8,0,2,6,3,1,80.0,70.0,0.8,0.7,-0.6000000000000001,-0.30000000000000004,2.0,0.0,2.0,2.0,H,0.0
2032490,6014,2025-07-05,瑞典超级联赛,哈马比,韦纳穆,1:0,0:0,1.23,5.1,8.3,-1.0,0,Payout,0.7197510712099572,0.17358702305651913,0.10666190573352377,0.6130891654764334,Hammarby,V?rnamo,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.28,4.7,7.4,1.23,5.1,8.3,0.7197510712099572,0.17358702305651913,0.10666190573352377,0.6130891654764334,1.93,3.6,3.0,-1.0,1.75,4.0,3.25,-1.0,0.5060827250608272,0.22141119221411193,0.2725060827250608,0.23357664233576636,1:0,哈马比,韦纳穆,2.2,1.6,57.9,42.1,0.9,1.8,33.3,66.7,6,3,1,2,4,4,70.0,33.0,10,8,1,1,1,3,6,83.0,20.0,0.6,0.2,0.6000000000000001,-0.9,1.0,0.0,1.0,1.0,H,0.0
2032489,6013,2025-07-05,芬兰超级联赛,塞伊奈约基,坦佩雷山猫,1:1,1:0,2.63,3.8,2.06,1.0,0,Payout,0.3368359452318867,0.23312593051575312,0.43003812425236015,-0.09320217902047345,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.77,3.8,1.98,2.63,3.8,2.06,0.3368359452318867,0.23312593051575312,0.43003812425236015,-0.09320217902047345,1.65,4.1,3.58,1.0,1.58,4.3,3.8,1.0,0.5607797377994371,0.2060539501681653,0.23316631203239754,0.32761342576703956,1:1,塞伊奈,坦山猫,2.6,2.0,56.5,43.5,1.7,1.2,58.6,41.4,5,2,3,6,1,3,57.0,63.0,10,6,2,2,6,0,4,67.0,60.0,0.5,0.6,0.6000000000000001,0.5,1.0,1.0,0.0,2.0,D,0.0
2032488,6012,2025-07-05,挪威超级联赛,维京,斯特罗姆加斯特,1:0,1:0,1.14,6.7,9.75,-2.0,0,Payout,0.7769571112538357,0.13219867266110039,0.09084421608506385,0.6861128951687718,Viking,Str?msgodset,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.13,6.9,10.0,1.14,6.7,9.75,0.7769571112538357,0.13219867266110039,0.09084421608506385,0.6861128951687718,2.28,4.1,2.24,-2.0,2.28,4.1,2.24,-2.0,0.38850722528681175,0.21604792040339776,0.3954448543097905,-0.006937629022978731,1:0,维京,斯特罗姆,2.6,1.3,66.7,33.3,0.5,2.2,18.5,81.5,9,1,0,2,1,7,93.0,23.0,10,7,2,1,5,1,4,77.0,53.0,0.9,0.2,1.3,-1.7000000000000002,1.0,0.0,1.0,1.0,H,0.0
2032487,6011,2025-07-05,瑞典超级联赛,哥德堡盖斯,马尔默,0:0,0:0,2.72,3.25,2.2,1.0,0,Payout,0.325384545371803,0.27232183489578593,0.402293619732411,-0.07690907436060801,,Malm?,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.72,3.25,2.2,2.72,3.25,2.2,0.325384545371803,0.27232183489578593,0.402293619732411,-0.07690907436060801,1.51,3.95,4.68,1.0,1.51,3.95,4.68,1.0,0.5865350141033655,0.22421971425217258,0.18924527164446195,0.3972897424589036,0:0,盖斯,马尔默,1.5,1.6,48.4,51.6,0.9,0.7,56.3,43.8,4,5,1,4,4,2,57.0,53.0,10,4,3,3,4,4,2,50.0,53.0,0.4,0.4,-0.10000000000000009,0.20000000000000007,0.0,0.0,0.0,0.0,D,0.0
2032486,6010,2025-07-05,瑞典超级联赛,厄斯特什,米亚尔比,0:1,0:0,5.3,4.15,1.43,1.0,0,Payout,0.16712899728234085,0.21344185195094126,0.6194291507667178,-0.4523001534843769,,Mj?llby,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.9,3.75,1.52,5.3,4.15,1.43,0.16712899728234085,0.21344185195094126,0.6194291507667178,-0.4523001534843769,2.2,3.28,2.7,1.0,2.38,3.08,2.6,1.0,0.3720083246618106,0.2874609781477627,0.3405306971904266,0.031477627471383995,0:1,厄斯特什,米亚尔比,1.0,1.7,37.0,63.0,1.5,0.7,68.2,31.8,2,4,4,7,2,1,33.0,77.0,10,5,2,3,6,3,1,57.0,70.0,0.2,0.7,-0.7,0.8,0.0,1.0,-1.0,1.0,A,0.0
2032485,6009,2025-07-05,挪威超级联赛,汉坎,布兰,1:1,1:0,3.6,3.75,1.71,1.0,0,Payout,0.24598653547384774,0.23614707405489382,0.5178663904712584,-0.27187985499741063,HamKam,Brann,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.9,3.85,1.63,3.6,3.75,1.71,0.24598653547384774,0.23614707405489382,0.5178663904712584,-0.27187985499741063,1.96,3.6,2.93,1.0,1.86,3.65,3.16,1.0,0.47659975372511426,0.24287001148731852,0.2805302347875673,0.19606951893754698,1:1,汉坎,布兰,1.2,1.8,40.0,60.0,1.4,1.4,50.0,50.0,3,4,3,5,3,2,43.0,60.0,10,3,2,5,7,1,2,37.0,73.0,0.3,0.5,-0.6000000000000001,0.0,1.0,1.0,0.0,2.0,D,0.0
2032484,6008,2025-07-05,日本乙级联赛,德岛漩涡,藤枝MYFC,0:2,0:1,1.64,3.4,4.45,-1.0,0,Payout,0.5402799600057134,0.26060562776746177,0.19911441222682472,0.34116554777888874,Vortis,Fujieda MYFC,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.68,3.3,4.32,1.64,3.4,4.45,0.5402799600057134,0.26060562776746177,0.19911441222682472,0.34116554777888874,3.32,3.25,1.92,-1.0,3.35,3.15,1.95,-1.0,0.26444946722634805,0.2812399095899257,0.45431062318372617,-0.18986115595737812,0:2,德岛漩涡,藤枝MYFC,1.6,0.8,66.7,33.3,0.7,0.6,53.8,46.2,6,3,1,5,2,3,70.0,57.0,10,5,3,2,3,2,5,60.0,37.0,0.6,0.5,0.8,0.09999999999999998,0.0,2.0,-2.0,2.0,A,0.0
2032483,6007,2025-07-05,日本乙级联赛,千叶市原,鸟栖沙岩,0:2,0:1,2.13,2.95,3.13,-1.0,0,Payout,0.4162252804962157,0.30052876184981,0.28324595765397426,0.13297932284224145,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.1,3.26,2.13,2.95,3.13,0.4162252804962157,0.30052876184981,0.28324595765397426,0.13297932284224145,4.27,3.55,1.63,-1.0,4.7,3.7,1.55,-1.0,0.1885892798421572,0.23955935547517263,0.5718513646826703,-0.38326208484051305,0:2,千叶市原,鸟栖沙岩,0.7,0.9,43.8,56.3,1.0,0.5,66.7,33.3,1,5,4,5,4,1,27.0,63.0,10,4,3,3,3,3,4,50.0,40.0,0.1,0.5,-0.20000000000000007,0.5,0.0,2.0,-2.0,2.0,A,0.0
2032482,6006,2025-07-05,日本职业联赛,川崎前锋,鹿岛鹿角,2:1,1:1,2.05,3.35,2.92,-1.0,0,Payout,0.43215303395109456,0.26445185659693843,0.303395109451967,0.12875792449912754,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.91,3.5,3.12,2.05,3.35,2.92,0.43215303395109456,0.26445185659693843,0.303395109451967,0.12875792449912754,3.85,3.65,1.68,-1.0,4.18,3.95,1.57,-1.0,0.21183531396989252,0.22417002845421533,0.5639946575758921,-0.35215934360599954,2:1,川崎前锋,鹿岛鹿角,1.9,1.4,57.6,42.4,1.3,0.9,59.1,40.9,6,2,2,6,1,3,67.0,63.0,10,4,5,1,5,1,4,57.0,53.0,0.6,0.6,0.5,0.4,2.0,1.0,1.0,3.0,H,1.0
2032481,6005,2025-07-05,日本职业联赛,柏太阳神,东京FC,1:0,0:0,1.62,3.7,4.2,-1.0,0,Payout,0.5483802667795892,0.24010163031971202,0.2115181029006987,0.33686216387889045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.62,3.7,4.2,1.62,3.7,4.2,0.5483802667795892,0.24010163031971202,0.2115181029006987,0.33686216387889045,3.02,3.4,1.99,-1.0,3.08,3.32,1.99,-1.0,0.28773256219078813,0.26693261793603235,0.4453348198731796,-0.15760225768239144,1:0,柏太阳神,东京FC,1.7,1.3,56.7,43.3,1.1,1.6,40.7,59.3,5,3,2,4,1,5,60.0,43.0,10,4,4,2,2,3,5,53.0,30.0,0.5,0.4,0.3999999999999999,-0.5,1.0,0.0,1.0,1.0,H,0.0
2032480,6004,2025-07-05,日本职业联赛,大阪樱花,大阪钢巴,0:1,0:0,1.89,3.6,3.1,-1.0,0,Payout,0.46845485455232344,0.24593879863996979,0.2856063468077068,0.18284850774461664,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2,3.45,2.6,1.89,3.6,3.1,0.46845485455232344,0.24593879863996979,0.2856063468077068,0.18284850774461664,4.6,4.0,1.51,-1.0,3.8,3.7,1.68,-1.0,0.2331582895723931,0.23945986496624153,0.5273818454613654,-0.29422355588897225,0:1,大阪樱花,大阪钢巴,2.3,1.1,67.6,32.4,1.2,1.2,50.0,50.0,6,2,2,3,3,4,67.0,40.0,10,8,1,1,1,5,4,83.0,27.0,0.6,0.3,1.1999999999999997,0.0,0.0,1.0,-1.0,1.0,A,0.0
2032479,6003,2025-07-05,日本职业联赛,横滨FC,横滨水手,0:1,0:0,2.15,3.2,2.84,-1.0,0,Payout,0.41170607955060257,0.2766150221980611,0.3116788982513365,0.10002718129926608,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.21,3.3,2.68,2.15,3.2,2.84,0.41170607955060257,0.2766150221980611,0.3116788982513365,0.10002718129926608,4.95,3.9,1.49,-1.0,4.7,3.8,1.53,-1.0,0.18836870241373727,0.23298234245909608,0.5786489551271667,-0.3902802527134295,0:1,横滨FC,横滨水手,1.1,0.8,57.9,42.1,1.6,1.6,50.0,50.0,3,2,5,2,1,7,37.0,23.0,10,4,3,3,2,2,6,50.0,27.0,0.3,0.2,0.30000000000000004,0.0,0.0,1.0,-1.0,1.0,A,0.0
2032478,6002,2025-07-05,日本乙级联赛,长崎航海,大分三神,1:0,0:0,1.43,4.1,5.4,-1.0,0,Payout,0.6197340797760672,0.21615115465360393,0.1641147655703289,0.4556193142057383,,Oita Trinita,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.58,3.65,4.5,1.43,4.1,5.4,0.6197340797760672,0.21615115465360393,0.1641147655703289,0.4556193142057383,2.92,3.25,2.09,-1.0,2.7,3.0,2.35,-1.0,0.3279832519190509,0.29518492672714586,0.3768318213538032,-0.0488485694347523,1:0,长崎航海,大分三神,1.7,1.6,51.5,48.5,1.3,1.0,56.5,43.5,6,3,1,3,4,3,70.0,43.0,10,4,4,2,2,5,3,53.0,37.0,0.6,0.3,0.09999999999999987,0.30000000000000004,1.0,0.0,1.0,1.0,H,0.0
2032477,6001,2025-07-05,日本职业联赛,町田泽维亚,清水鼓动,3:0,1:0,1.53,3.75,4.8,-1.0,0,Payout,0.5791226292167366,0.23628203272042855,0.18459533806283482,0.39452729115390184,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.68,3.5,4.05,1.53,3.75,4.8,0.5791226292167366,0.23628203272042855,0.18459533806283482,0.39452729115390184,3.25,3.35,1.91,-1.0,2.9,3.15,2.14,-1.0,0.30527126166108143,0.28104338375147175,0.41368535458744676,-0.10841409292636534,3:0,町田泽维,清水鼓动,1.9,1.3,59.4,40.6,1.3,1.6,44.8,55.2,5,3,2,2,4,4,60.0,33.0,10,4,1,5,2,1,7,43.0,23.0,0.5,0.2,0.5999999999999999,-0.30000000000000004,3.0,0.0,3.0,3.0,H,1.0
2032476,5006,2025-07-05,美国职业大联盟,洛杉矶银河,温哥华白帽,3:0,1:0,2.23,3.5,2.53,-1.0,0,Payout,0.3970513723046018,0.2529784457826463,0.3499701819127518,0.04708119039184999,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.36,3.35,2.46,2.23,3.5,2.53,0.3970513723046018,0.2529784457826463,0.3499701819127518,0.04708119039184999,5.2,4.15,1.44,-1.0,4.9,4.0,1.48,-1.0,0.18064201147320882,0.22128646405468083,0.5980715244721103,-0.4174295129989015,3:0,洛城银河,温哥华,1.1,1.5,42.3,57.7,2.2,1.8,55.0,45.0,1,3,6,3,4,3,20.0,43.0,10,2,3,5,4,4,2,30.0,53.0,0.1,0.3,-0.3999999999999999,0.40000000000000013,3.0,0.0,3.0,3.0,H,1.0
