hcp_sp_home_now,hcp_sp_draw_now,hcp_sp_away_now,hcp_line_now,hcp_p_home_now,hcp_p_draw_now,hcp_p_away_now,hcp_p_home_minus_away_now,home_GF,home_GA,home_xG,home_xGA,home_Pts,home_Home.xG,home_Home.xGA,home_Away.xG,home_Away.xGA,home_def_strength,home_off_buildup,home_tempo,away_GF,away_GA,away_xG,away_xGA,away_Pts,away_Home.xG,away_Home.xGA,away_Away.xG,away_Away.xGA,away_def_strength,away_off_buildup,away_tempo,tempo_diff,bonus_isCancel,spf_sp_home_open,spf_sp_draw_open,spf_sp_away_open,spf_sp_home_close,spf_sp_draw_close,spf_sp_away_close,spf_p_home_close,spf_p_draw_close,spf_p_away_close,spf_p_home_minus_away_close,hcp_sp_home_open,hcp_sp_draw_open,hcp_sp_away_open,hcp_line_open,hcp_sp_home_close,hcp_sp_draw_close,hcp_sp_away_close,hcp_line_close,hcp_p_home_close,hcp_p_draw_close,hcp_p_away_close,hcp_p_home_minus_away_close,home_team_short_name,away_team_short_name,home_goal_avg_cnt,away_goal_avg_cnt,home_goal_avg_ratio,away_goal_avg_ratio,home_loss_goal_avg_cnt,away_loss_goal_avg_cnt,home_loss_goal_avg_ratio,away_loss_goal_avg_ratio,home_win_cnt,home_draw_cnt,home_loss_cnt,away_win_cnt,away_draw_cnt,away_loss_cnt,home_score_ratio,away_score_ratio,total_leg_cnt,same_home_win_cnt,same_home_draw_cnt,same_home_loss_cnt,same_away_win_cnt,same_away_draw_cnt,same_away_loss_cnt,same_home_score_ratio,same_away_score_ratio,home_win_rate,away_win_rate,home_away_goal_diff,home_away_loss_goal_diff,result_1x2,is_betting_available,is_fbref_available,home_away_goal_avg_diff,win_rate_diff,prob_home,prob_draw,prob_away,hcp_prob_home,hcp_prob_draw,hcp_prob_away,xg_diff,def_strength_diff,off_buildup_diff,league_encoded,month,day_of_week,is_weekend,pred_home_prob,pred_draw_prob,pred_away_prob,ev_home,kelley_home,ev_draw,kelley_draw,ev_away,kelley_away,has_value_bet,betting_recommendation,stake,return,capital
1.89,3.6,3.1,-1.0,0.4684548545523234,0.2459387986399697,0.2856063468077068,0.1828485077446166,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.2,3.45,2.6,1.89,3.6,3.1,0.4684548545523234,0.2459387986399697,0.2856063468077068,0.1828485077446166,4.6,4.0,1.51,-1.0,3.8,3.7,1.68,-1.0,0.2331582895723931,0.2394598649662415,0.5273818454613654,-0.2942235558889722,大阪樱花,大阪钢巴,2.3,1.1,67.6,32.4,1.2,1.2,50.0,50.0,6,2,2,3,3,4,67.0,40.0,10,8,1,1,1,5,4,83.0,27.0,0.6,0.3,1.1999999999999995,0.0,A,True,False,1.1999999999999997,0.3,0.0001169330344252735,0.00011194891016836062,0.00010311658151392949,7.335017633389015e-05,0.00010840273917284424,0.0001468455334851704,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,7,5,1,0.98938155,0.0024176324,0.008200813,0.8525325101375578,0.97745071100385,-0.9714705929681658,0.0,-0.9550859298482537,0.0,True,"主胜 (EV:0.8525, 凯利:0.9775)",100.0,-100.0,-78890.93999999971
2.15,3.2,2.84,-1.0,0.4117060795506025,0.2766150221980611,0.3116788982513365,0.100027181299266,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.21,3.3,2.68,2.15,3.2,2.84,0.4117060795506025,0.2766150221980611,0.3116788982513365,0.100027181299266,4.95,3.9,1.49,-1.0,4.7,3.8,1.53,-1.0,0.1883687024137372,0.232982342459096,0.5786489551271667,-0.3902802527134295,横滨FC,横滨水手,1.1,0.8,57.9,42.1,1.6,1.6,50.0,50.0,3,2,5,2,1,7,37.0,23.0,10,4,3,3,2,2,6,50.0,27.0,0.3,0.2,0.3,0.0,A,True,False,0.30000000000000004,0.09999999999999998,0.00010279229537849623,0.0001259425239394057,0.00011255683193421883,5.9304397886975016e-05,0.00010555003551040098,0.00016124215441508906,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,7,5,1,0.9864364,0.0047528665,0.008810763,1.098421550929546,0.9746420150217802,-0.9650950107872487,0.0,-0.9554778837300837,0.0,True,"主胜 (EV:1.0984, 凯利:0.9746)",100.0,-100.0,-78990.93999999971
1.43,4.1,5.4,-1.0,0.6197340797760672,0.2161511546536039,0.1641147655703289,0.4556193142057383,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.58,3.65,4.5,1.43,4.1,5.4,0.6197340797760672,0.2161511546536039,0.1641147655703289,0.4556193142057383,2.92,3.25,2.09,-1.0,2.7,3.0,2.35,-1.0,0.3279832519190509,0.2951849267271458,0.3768318213538032,-0.0488485694347523,长崎航海,大分三神,1.7,1.6,51.5,48.5,1.3,1.0,56.5,43.5,6,3,1,3,4,3,70.0,43.0,10,4,4,2,2,5,3,53.0,37.0,0.6,0.3,0.0999999999999998,0.3,H,True,False,0.09999999999999987,0.3,0.00015454785668794887,9.829660405026788e-05,5.9196556054292855e-05,0.0001032335815069565,0.0001336967116465079,0.00010497893457663244,0.05519894894894861,0.0009858120739092424,0.1173644058004617,19,7,5,1,0.0049184905,0.00353094,0.99155056,-0.9731072273621335,0.0,-0.965812682915479,0.0,4.267285588741302,0.9896302385763688,True,"客胜 (EV:4.2673, 凯利:0.9896)",100.0,-100.0,-79090.93999999971
1.53,3.75,4.8,-1.0,0.5791226292167366,0.2362820327204285,0.1845953380628348,0.3945272911539018,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.68,3.5,4.05,1.53,3.75,4.8,0.5791226292167366,0.2362820327204285,0.1845953380628348,0.3945272911539018,3.25,3.35,1.91,-1.0,2.9,3.15,2.14,-1.0,0.3052712616610814,0.2810433837514717,0.4136853545874467,-0.1084140929263653,町田泽维,清水鼓动,1.9,1.3,59.4,40.6,1.3,1.6,44.8,55.2,5,3,2,2,4,4,60.0,33.0,10,4,1,5,2,1,7,43.0,23.0,0.5,0.2,0.5999999999999999,-0.3,H,True,False,0.5999999999999999,0.3,0.00014444668958416137,0.0001074709537616262,6.659612556107948e-05,9.611402416164917e-05,0.00012733020156810277,0.00011528060572667582,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,7,5,1,0.0049458346,0.009104285,0.9859498,-0.9725842155513353,0.0,-0.9465417511947453,0.0,3.657907926559448,0.9822523970352977,True,"客胜 (EV:3.6579, 凯利:0.9823)",100.0,-100.0,-79190.93999999971
2.23,3.5,2.53,-1.0,0.3970513723046018,0.2529784457826463,0.3499701819127518,0.0470811903918499,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.36,3.35,2.46,2.23,3.5,2.53,0.3970513723046018,0.2529784457826463,0.3499701819127518,0.0470811903918499,5.2,4.15,1.44,-1.0,4.9,4.0,1.48,-1.0,0.1806420114732088,0.2212864640546808,0.5980715244721103,-0.4174295129989015,洛城银河,温哥华,1.1,1.5,42.3,57.7,2.2,1.8,55.0,45.0,1,3,6,3,4,3,20.0,43.0,10,2,3,5,4,4,2,30.0,53.0,0.1,0.3,-0.3999999999999999,0.4000000000000001,H,True,False,-0.3999999999999999,-0.19999999999999998,9.910467940079233e-05,0.0001151474504588852,0.00012634838051113893,5.6883810218118885e-05,0.00010027253373488094,0.0001666895244966799,0.05519894894894861,0.0009858120739092424,0.1173644058004617,36,7,5,1,0.011713718,0.0028023892,0.9854838,-0.9544008405426516,0.0,-0.97038780501578,0.0,1.463408596217632,0.9759961292634602,True,"客胜 (EV:1.4634, 凯利:0.9760)",100.0,-100.0,-79290.93999999971
1.59,3.85,4.16,-1.0,0.5570414476956306,0.2300508835937798,0.2129076687105895,0.344133778985041,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.85,3.6,3.22,1.59,3.85,4.16,0.5570414476956306,0.2300508835937798,0.2129076687105895,0.344133778985041,3.5,3.75,1.74,-1.0,3.0,3.3,2.03,-1.0,0.2952532063995768,0.2684120058177971,0.4363347877826259,-0.1410815813830491,科罗拉多,堪萨斯城,0.9,1.5,37.5,62.5,1.4,1.6,46.7,53.3,3,1,6,3,4,3,33.0,43.0,10,5,1,4,2,2,6,53.0,27.0,0.3,0.3,-0.6,-0.2000000000000001,A,True,False,-0.6,0.0,0.00013899587110928734,0.00010467950041716836,7.684168333970708e-05,9.291022335626086e-05,0.00012154246513318901,0.00012152733805669275,0.05519894894894861,0.0009858120739092424,0.1173644058004617,36,7,5,1,0.9864153,0.0071010552,0.0064836824,0.5570323619008065,0.9633904564178596,-0.9532077185995876,0.0,-0.9535673234641552,0.0,True,"主胜 (EV:0.5570, 凯利:0.9634)",100.0,-100.0,-79390.93999999971
3.85,3.15,1.81,1.0,0.2299223712067748,0.281016231474947,0.4890613973182781,-0.2591390261115032,27.0,25.0,37.778225806451616,23.9,28.0,15.3,10.8,12.3,13.2,-1.5392370778753834,0.1654897115061756,0.2796594756579086,34.0,24.0,36.8,28.4,31.0,18.1,13.5,18.7,15.0,-0.4575031681255628,2.0495860241461874,2.214666361615825,0.0161686826058537,0.0,3.68,3.05,1.89,3.85,3.15,1.81,0.2299223712067748,0.281016231474947,0.4890613973182781,-0.2591390261115032,1.68,3.45,4.1,1.0,1.77,3.25,3.9,1.0,0.5003849114703618,0.2725173210161662,0.2270977675134719,0.2732871439568899,帕梅拉斯,切尔西,1.8,1.7,51.4,48.6,0.7,0.8,46.7,53.3,5,3,2,7,1,2,60.0,73.0,10,6,2,2,6,2,2,67.0,67.0,0.5,0.7,0.1,-0.1,A,True,False,0.10000000000000009,-0.19999999999999996,5.740348962695243e-05,0.00012794161162098356,0.00017660850977523838,0.0001574749548411201,0.00012341234921216116,6.325653750130417e-05,0.9782258064516185,-1.0817339097498206,0.1173644058004617,7,7,5,1,0.9945222,0.0029233615,0.0025544364,2.7723323131799695,0.9926001837379054,-0.9709755830760113,0.0,-0.975468940630136,0.0,True,"主胜 (EV:2.7723, 凯利:0.9926)",100.0,-100.0,-79490.93999999971
2.72,3.3,2.18,1.0,0.3255262538688483,0.2683125486434144,0.4061611974877373,-0.080634943618889,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.6,3.45,2.21,2.72,3.3,2.18,0.3255262538688483,0.2683125486434144,0.4061611974877373,-0.080634943618889,1.5,4.05,4.7,1.0,1.52,3.86,4.7,1.0,0.5823478807955522,0.2293183364790776,0.18833378272537,0.3940140980701822,达拉斯,明尼苏达,1.7,2.1,44.7,55.3,1.9,1.5,55.9,44.1,2,4,4,5,3,2,33.0,60.0,10,2,2,6,5,4,1,27.0,63.0,0.2,0.5,-0.4000000000000001,0.3999999999999999,A,True,False,-0.40000000000000013,-0.3,8.125126289109076e-05,0.00012212608382002976,0.00014663367096017497,0.00018337544083472538,0.00010390936138329632,5.248946728831622e-05,0.05519894894894861,0.0009858120739092424,0.1173644058004617,36,7,5,1,0.98752755,0.006547495,0.005924916,1.6523534353256226,0.9802761244219403,-0.9588254018444567,0.0,-0.9673420096822083,0.0,True,"主胜 (EV:1.6524, 凯利:0.9803)",100.0,-100.0,-79590.93999999971
2.88,2.91,2.28,1.0,0.3074228523769808,0.304253544620517,0.3883236030025021,-0.0809007506255213,27.0,25.0,37.778225806451616,23.9,28.0,15.3,10.8,12.3,13.2,-1.5392370778753834,0.1654897115061756,0.2796594756579086,28.0,24.0,37.588259109311736,24.3,29.0,15.7,10.8,12.4,12.9,-2.3738638152930642,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.7,3.0,2.35,2.88,2.91,2.28,0.3074228523769808,0.304253544620517,0.3883236030025021,-0.0809007506255213,1.45,3.9,5.45,1.0,1.47,3.85,5.3,1.0,0.6027085702470796,0.2301250904579758,0.1671663392949447,0.4355422309521348,弗鲁米嫩,利雅新月,1.9,2.2,46.3,53.7,0.5,1.3,27.8,72.2,7,3,0,5,4,1,80.0,63.0,10,8,2,0,4,5,1,87.0,57.0,0.7,0.5,-0.3000000000000002,-0.8,H,True,False,-0.30000000000000027,0.19999999999999996,7.673730384158572e-05,0.00013849349711549767,0.00014020236960227259,0.00018961270072706296,0.00010417925582844772,4.6547263444355896e-05,0.18996669713988013,0.8346267374176808,0.1173644058004617,7,7,5,1,0.0010706672,0.0017203535,0.997209,-0.9769781489662825,0.0,-0.975093895902019,0.0,1.2481638175487517,0.9950285535305738,True,"客胜 (EV:1.2482, 凯利:0.9950)",100.0,-100.0,-79690.93999999971
3.28,3.45,1.87,1.0,0.2699248151758706,0.2566241721092335,0.4734510127148959,-0.2035261975390253,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,3.75,3.65,1.7,3.28,3.45,1.87,0.2699248151758706,0.2566241721092335,0.4734510127148959,-0.2035261975390253,1.89,3.6,3.1,1.0,1.7,3.92,3.5,1.0,0.5209994683678894,0.2259436469962785,0.2530568846358319,0.2679425837320574,AC奥卢,库普斯,1.2,1.8,40.0,60.0,1.5,1.4,51.7,48.3,3,3,4,4,2,4,40.0,47.0,10,4,2,4,5,3,2,47.0,60.0,0.3,0.4,-0.6000000000000001,0.1,D,True,False,-0.6000000000000001,-0.10000000000000003,6.737909605602649e-05,0.00011681625408872413,0.00017094192657389379,0.00016395921768751917,0.0001023189119743683,7.048585607288179e-05,0.05519894894894861,0.0009858120739092424,0.1173644058004617,37,7,4,0,0.00844681,0.978986,0.012567168,-0.9528485744640232,0.0,2.3299517500400544,0.9704088921449622,-0.9569694077368825,0.0,True,"平局 (EV:2.3300, 凯利:0.9704)",100.0,240.10000000000002,-79450.8399999997
1.41,4.15,5.6,-1.0,0.6283203785062521,0.2134775261912808,0.158202095302467,0.470118283203785,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.41,4.08,5.7,1.41,4.15,5.6,0.6283203785062521,0.2134775261912808,0.158202095302467,0.470118283203785,2.37,3.4,2.42,-1.0,2.37,3.4,2.42,-1.0,0.3736365535342893,0.2604466564341958,0.3659167900315148,0.0077197635027744,纽约城,多伦多,1.2,1.6,42.9,57.1,0.9,1.3,40.9,59.1,4,2,4,3,2,5,47.0,37.0,10,7,0,3,2,4,4,70.0,33.0,0.4,0.3,-0.4000000000000001,-0.4,H,True,False,-0.40000000000000013,0.10000000000000003,0.00015674002486791978,9.711230761592728e-05,5.708239333806812e-05,0.00011760787766615297,0.00011796768674691875,0.0001019423538244158,0.05519894894894861,0.0009858120739092424,0.1173644058004617,36,7,4,0,0.004360414,0.011489487,0.9841501,-0.9739747797826305,0.0,-0.9332722553415224,0.0,4.42101581287384,0.9807044837785803,True,"客胜 (EV:4.4210, 凯利:0.9807)",100.0,-100.0,-79550.8399999997
1.25,4.46,9.5,-1.0,0.7082915412905384,0.1985122032764961,0.0931962554329655,0.6150952858575728,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.23,4.65,10.0,1.25,4.46,9.5,0.7082915412905384,0.1985122032764961,0.0931962554329655,0.6150952858575728,1.88,3.4,3.3,-1.0,1.94,3.3,3.22,-1.0,0.4565452764363174,0.2683932837231684,0.2750614398405142,0.1814838365958032,墨西哥,洪都拉斯,1.6,1.1,59.3,40.7,0.9,1.4,39.1,60.9,7,1,2,5,2,3,73.0,57.0,10,7,2,1,3,3,4,77.0,40.0,0.7,0.5,0.5,-0.4999999999999999,H,True,False,0.5,0.19999999999999996,0.0001768027480510135,9.036234901482023e-05,3.364856870454541e-05,0.00014367560312823847,0.00012154246513318901,7.661506094878454e-05,0.05519894894894861,0.0009858120739092424,0.1173644058004617,4,7,3,0,0.0012060397,0.007896665,0.99089736,-0.9785226013872307,0.0,-0.9454852585744112,0.0,8.245254397988319,0.9898264583419351,True,"客胜 (EV:8.2453, 凯利:0.9898)",100.0,-100.0,-79650.8399999997
1.16,5.2,13.5,-2.0,0.7639402777173205,0.1704174465677099,0.0656422757149697,0.6982980020023508,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.18,4.9,13.0,1.16,5.2,13.5,0.7639402777173205,0.1704174465677099,0.0656422757149697,0.6982980020023508,3.1,3.8,1.85,-2.0,2.86,3.6,1.99,-2.0,0.3094413296820063,0.2458339452473716,0.444724725070622,-0.1352833953886157,美国,危地马拉,1.8,1.5,54.5,45.5,1.3,1.5,46.4,53.6,5,1,4,5,2,3,53.0,57.0,10,6,1,3,4,3,3,63.0,50.0,0.5,0.5,0.3,-0.1999999999999999,H,True,False,0.30000000000000004,0.0,0.00019052020264117837,7.750309165501888e-05,2.3678622421717143e-05,9.745827624782609e-05,0.00011141392637208993,0.00012397009862064634,0.05519894894894861,0.0009858120739092424,0.1173644058004617,4,7,3,0,0.0025008789,0.0049180975,0.992581,-0.9771570008894428,0.0,-0.9549373750463128,0.0,12.151846760511399,0.9919874906539917,True,"客胜 (EV:12.1518, 凯利:0.9920)",100.0,-100.0,-79750.8399999997
1.78,3.5,3.55,-1.0,0.4975174181148394,0.2530231440698326,0.2494594378153279,0.2480579802995115,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.77,3.6,3.5,1.78,3.5,3.55,0.4975174181148394,0.2530231440698326,0.2494594378153279,0.2480579802995115,3.38,3.5,1.83,-1.0,3.55,3.5,1.78,-1.0,0.2494594378153279,0.2530231440698326,0.4975174181148394,-0.2480579802995115,瓦萨,哈卡,2.1,1.7,55.3,44.7,1.1,1.8,37.9,62.1,5,3,2,3,3,4,60.0,40.0,10,5,2,3,2,5,3,57.0,37.0,0.5,0.3,0.4000000000000001,-0.7,A,True,False,0.40000000000000013,0.2,0.0001241592331818915,0.0001151474504588852,9.004546554737506e-05,7.851568170951622e-05,0.0001145971814112925,0.0001385957844129698,0.05519894894894861,0.0009858120739092424,0.1173644058004617,37,7,2,0,0.97229135,0.0094759585,0.01823274,0.7160650315761566,0.9367674405758197,-0.9474974622298031,0.0,-0.9165682959333062,0.0,True,"主胜 (EV:0.7161, 凯利:0.9368)",100.0,-100.0,-79850.8399999997
1.16,5.9,10.25,-2.0,0.7634864724968121,0.150109204762085,0.0864043227411026,0.6770821497557095,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.19,5.5,9.5,1.16,5.9,10.25,0.7634864724968121,0.150109204762085,0.0864043227411026,0.6770821497557095,2.88,4.0,1.88,-2.0,2.7,3.7,2.05,-2.0,0.328212894850714,0.2395067070532237,0.4322803980960623,-0.1040675032453483,赫尔辛基,雅罗,2.6,1.7,60.5,39.5,0.8,1.6,33.3,66.7,8,1,1,3,3,4,83.0,40.0,10,6,2,2,4,2,4,67.0,47.0,0.8,0.3,0.9000000000000001,-0.8,A,True,False,0.9000000000000001,0.5,0.00019052020264117837,6.830780959425394e-05,3.11864783115299e-05,0.0001032335815069565,0.00010840273917284424,0.00012034170549028599,0.05519894894894861,0.0009858120739092424,0.1173644058004617,37,7,2,0,0.99516594,0.002583606,0.0022504502,0.1513046452522277,0.9649530947208405,-0.9650615904792212,0.0,-0.9573942277650349,0.0,True,"主胜 (EV:0.1513, 凯利:0.9650)",100.0,-100.0,-79950.8399999997
2.1,3.08,3.05,-1.0,0.4218799119773656,0.287645394530022,0.2904746934926124,0.1314052184847531,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.23,3.05,2.85,2.1,3.08,3.05,0.4218799119773656,0.287645394530022,0.2904746934926124,0.1314052184847531,4.85,3.85,1.51,-1.0,4.6,3.75,1.55,-1.0,0.1925146973586156,0.2361513620932351,0.5713339405481495,-0.3788192431895338,首尔FC,全北现代,1.5,2.2,40.5,59.5,0.9,0.7,56.3,43.8,5,4,1,8,2,0,63.0,87.0,10,3,4,3,9,1,0,43.0,93.0,0.5,0.8,-0.7000000000000002,0.2,A,True,False,-0.7000000000000002,-0.30000000000000004,0.00010523973098274613,0.00013084937552146046,0.00010480701727645295,6.059362392799622e-05,0.00010695736931720633,0.00015916161048715242,0.05519894894894861,0.0009858120739092424,0.1173644058004617,53,7,2,0,0.99347645,0.0009757202,0.0055478206,1.0645745350122453,0.9875459508462386,-0.9770548862179276,0.0,-0.9634175642551854,0.0,True,"主胜 (EV:1.0646, 凯利:0.9875)",100.0,-100.0,-80050.8399999997
2.35,3.1,2.62,1.0,0.3766462622890002,0.2855221665739195,0.3378315711370803,0.0388146911519198,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,3.07,3.2,2.04,2.35,3.1,2.62,0.3766462622890002,0.2855221665739195,0.3378315711370803,0.0388146911519198,1.61,3.66,4.25,1.0,1.35,4.5,6.0,1.0,0.6557377049180328,0.1967213114754098,0.1475409836065573,0.5081967213114755,大邱FC,江原FC,0.9,1.2,42.9,57.1,1.9,1.6,54.3,45.7,1,3,6,4,2,4,20.0,47.0,10,3,2,5,5,1,4,37.0,53.0,0.1,0.4,-0.2999999999999999,0.2999999999999998,A,True,False,-0.29999999999999993,-0.30000000000000004,9.404401492075187e-05,0.00013000518600196718,0.00012200816896686314,0.000206467163013913,8.913114109767194e-05,4.11167493758477e-05,0.05519894894894861,0.0009858120739092424,0.1173644058004617,53,7,2,0,0.98992074,0.006586173,0.0034930964,1.2997874535322191,0.9824546134030377,-0.9599912061719224,0.0,-0.9710311255636626,0.0,True,"主胜 (EV:1.2998, 凯利:0.9825)",100.0,-100.0,-80150.8399999997
2.3,3.0,2.77,-1.0,0.3850609332283027,0.2952133821416987,0.3197256846299986,0.065335248598304,27.0,25.0,26.8125,23.9,28.0,15.3,10.8,12.3,13.2,-0.47653744514451774,0.1654897115061756,0.2796594756579086,28.0,24.0,27.636933797909407,24.3,29.0,15.7,10.8,12.4,12.9,-0.4064983422482793,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,2.27,3.15,2.7,2.3,3.0,2.77,0.3850609332283027,0.2952133821416987,0.3197256846299986,0.065335248598304,5.25,3.8,1.48,-1.0,5.9,3.7,1.45,-1.0,0.15006993006993,0.2393006993006992,0.6106293706293707,-0.4605594405594406,神户胜利,广岛三箭,1.9,1.8,51.4,48.6,1.4,0.9,60.9,39.1,6,1,3,6,1,3,63.0,63.0,10,7,0,3,4,2,4,70.0,47.0,0.6,0.6,0.0999999999999998,0.4999999999999999,H,True,False,0.09999999999999987,0.0,9.608845002772474e-05,0.00013433869220203274,0.00011540122840909078,4.7242486452336026e-05,0.00010840273917284424,0.00017013827327936983,0.05519894894894861,0.0009858120739092424,0.1173644058004617,21,7,2,0,0.006697504,0.007669198,0.9856333,-0.9649038263224066,0.0,-0.9574525582883506,0.0,1.6956001932501792,0.9775165417100077,True,"客胜 (EV:1.6956, 凯利:0.9775)",100.0,-100.0,-80250.8399999997
1.57,3.65,4.6,-1.0,0.5645120618643356,0.2428175170210977,0.1926704211145667,0.3718416407497688,32.0,15.0,25.2,16.2,36.0,12.3,6.4,13.0,9.8,-2.132010039770686,-0.095547277047241,0.78017687284041,28.0,24.0,37.588259109311736,24.3,29.0,15.7,10.8,12.4,12.9,-2.3738638152930642,0.0293944331178513,0.4232460222864829,0.0161686826058537,0.0,1.52,3.8,4.8,1.57,3.65,4.6,0.5645120618643356,0.2428175170210977,0.1926704211145667,0.3718416407497688,2.7,3.35,2.17,-1.0,2.92,3.35,2.05,-1.0,0.303395109451967,0.2644518565969384,0.4321530339510945,-0.1287579244991275,多特蒙德,蒙特雷,2.7,1.6,62.8,37.2,1.2,0.9,57.1,42.9,8,2,0,5,2,3,87.0,57.0,10,7,2,1,4,3,3,77.0,50.0,0.8,0.5,1.1,0.2999999999999999,H,True,False,1.1,0.30000000000000004,0.0001407665191488961,0.00011041536345372554,6.949160928112641e-05,9.545570892766526e-05,0.00011972839848941007,0.00012034170549028599,-12.388259109311736,0.2418537755223782,0.1173644058004617,7,7,2,0,0.002629586,0.0029447281,0.99442565,-0.9759541189345531,0.0,-0.9694667074906174,0.0,3.5028708500862114,0.9928772250811259,True,"客胜 (EV:3.5029, 凯利:0.9929)",100.0,-100.0,-80350.8399999997
