Date,Home,Away,Score,xG,xG.1,HomeGoals,AwayGoals
,,,,,,,
2026-01-01,Blackburn,Wrexham,0–2,0.7,0.7,0,2
2026-01-01,Southampton,Millwall,0–0,0.9,1.5,0,0
2026-01-01,Swansea City,West Brom,1–0,0.7,1.1,1,0
2026-01-01,Ipswich Town,Oxford United,2–1,1.4,1.1,2,1
2026-01-01,Derby County,Middlesbrough,1–0,1.2,1.3,1,0
2026-01-01,Bristol City,Portsmouth,5–0,1.5,0.4,5,0
2026-01-01,QPR,Norwich City,1–2,0.7,1.9,1,2
2026-01-01,Hull City,Stoke City,0–1,1.3,1.6,0,1
,Home,Away,Score,,,,
2026-01-01,Preston,Sheffield Weds,3–0,1.9,0.2,3,0
2026-01-01,Charlton Ath,Coventry City,1–1,1.5,1.5,1,1
2026-01-01,Watford,Birmingham City,3–0,1.6,0.4,3,0
2026-01-01,Sheffield Utd,Leicester City,3–1,2.1,0.2,3,1
,,,,,,,
2026-01-04,QPR,Sheffield Weds,3–0,1.5,0.1,3,0
2026-01-04,Birmingham City,Coventry City,3–2,1.2,1.3,3,2
2026-01-04,Sheffield Utd,Oxford United,,,,,
2026-01-04,Hull City,Watford,,,,,
2026-01-04,Middlesbrough,Southampton,4–0,2.3,1.2,4,0
2026-01-04,Derby County,Wrexham,1–2,1.4,1.4,1,2
2026-01-04,Norwich City,Stoke City,0–2,0.5,2.1,0,2
2026-01-04,Blackburn,Charlton Ath,2–2,0.8,1.4,2,2
2026-01-04,Millwall,Swansea City,2–1,1.9,1.0,2,1
2026-01-04,Bristol City,Preston,0–2,0.4,1.1,0,2
2026-01-05,Leicester City,West Brom,2–1,0.9,1.0,2,1
,,,,,,,
2026-01-16,West Brom,Middlesbrough,,,,,
2026-01-17,Ipswich Town,Blackburn,,,,,
2026-01-17,Watford,Millwall,,,,,
2026-01-17,Coventry City,Leicester City,,,,,
2026-01-17,Preston,Derby County,,,,,
2026-01-17,Charlton Ath,Sheffield Utd,,,,,
2026-01-17,Wrexham,Norwich City,,,,,
2026-01-17,Stoke City,QPR,,,,,
2026-01-17,Southampton,Hull City,,,,,
2026-01-17,Sheffield Weds,Portsmouth,,,,,
2026-01-17,Oxford United,Bristol City,,,,,
2026-01-17,Swansea City,Birmingham City,,,,,
,,,,,,,
2026-01-20,Charlton Ath,Derby County,,,,,
2026-01-20,Ipswich Town,Bristol City,,,,,
2026-01-20,West Brom,Norwich City,,,,,
2026-01-20,Sheffield Weds,Birmingham City,,,,,
2026-01-20,Coventry City,Millwall,,,,,
2026-01-20,Swansea City,Blackburn,,,,,
2026-01-20,Preston,Hull City,,,,,
2026-01-20,Oxford United,QPR,,,,,
2026-01-20,Wrexham,Leicester City,,,,,
2026-01-21,Watford,Portsmouth,,,,,
,Home,Away,Score,,,,
2026-01-21,Southampton,Sheffield Utd,,,,,
2026-01-21,Stoke City,Middlesbrough,,,,,
,,,,,,,
2026-01-23,Derby County,West Brom,,,,,
2026-01-24,Millwall,Charlton Ath,,,,,
2026-01-24,Middlesbrough,Preston,,,,,
2026-01-24,Hull City,Swansea City,,,,,
2026-01-24,QPR,Wrexham,,,,,
2026-01-24,Sheffield Utd,Ipswich Town,,,,,
2026-01-24,Leicester City,Oxford United,,,,,
2026-01-24,Bristol City,Sheffield Weds,,,,,
2026-01-24,Blackburn,Watford,,,,,
2026-01-24,Birmingham City,Stoke City,,,,,
2026-01-25,Portsmouth,Southampton,,,,,
2026-01-26,Norwich City,Coventry City,,,,,
,,,,,,,
2026-01-30,Bristol City,Derby County,,,,,
2026-01-31,Sheffield Weds,Wrexham,,,,,
2026-01-31,Stoke City,Southampton,,,,,
2026-01-31,Leicester City,Charlton Ath,,,,,
2026-01-31,Middlesbrough,Norwich City,,,,,
2026-01-31,Portsmouth,West Brom,,,,,
2026-01-31,Watford,Swansea City,,,,,
2026-01-31,Blackburn,Hull City,,,,,
2026-01-31,QPR,Coventry City,,,,,
2026-01-31,Oxford United,Birmingham City,,,,,
2026-01-31,Millwall,Sheffield Utd,,,,,
2026-01-31,Ipswich Town,Preston,,,,,
,,,,,,,
2026-02-03,Blackburn,Sheffield Weds,,0.4,0.1,,
,,,,,,,
2026-02-03,Portsmouth,Ipswich Town,,,,,
,,,,,,,
2026-02-06,Charlton Ath,QPR,,,,,
2026-02-07,Southampton,Watford,,,,,
2026-02-07,Norwich City,Blackburn,,,,,
2026-02-07,Derby County,Ipswich Town,,,,,
2026-02-07,Birmingham City,Leicester City,,,,,
2026-02-07,Wrexham,Millwall,,,,,
2026-02-07,West Brom,Stoke City,,,,,
,Home,Away,Score,,,,
2026-02-07,Hull City,Bristol City,,,,,
2026-02-07,Coventry City,Oxford United,,,,,
2026-02-07,Preston,Portsmouth,,,,,
2026-02-08,Swansea City,Sheffield Weds,,,,,
2026-02-09,Sheffield Utd,Middlesbrough,,,,,
,,,,,,,
2026-02-13,Bristol City,Wrexham,,,,,
2026-02-14,Birmingham City,West Brom,,,,,
2026-02-14,Oxford United,Norwich City,,,,,
2026-02-14,Charlton Ath,Stoke City,,,,,
2026-02-14,Sheffield Weds,Millwall,,,,,
2026-02-14,Leicester City,Southampton,,,,,
2026-02-14,Ipswich Town,Hull City,,,,,
2026-02-14,Preston,Watford,,,,,
2026-02-14,Derby County,Swansea City,,,,,
2026-02-14,QPR,Blackburn,,,,,
2026-02-14,Portsmouth,Sheffield Utd,,,,,
2026-02-16,Coventry City,Middlesbrough,,,,,
,,,,,,,
2026-02-20,Blackburn,Preston,,,,,
2026-02-21,Hull City,QPR,,,,,
2026-02-21,Stoke City,Leicester City,,,,,
2026-02-21,Swansea City,Bristol City,,,,,
2026-02-21,West Brom,Coventry City,,,,,
2026-02-21,Norwich City,Birmingham City,,,,,
2026-02-21,Wrexham,Ipswich Town,,,,,
2026-02-21,Millwall,Portsmouth,,,,,
2026-02-21,Middlesbrough,Oxford United,,,,,
