Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,10,Sat,2023-12-30,17:30 (14:30),Newcastle,2–0,Western United,6453,McDonald Jones Stadium,Adam Kersey,Match Report,
Regular season,10,Sat,2023-12-30,19:45 (16:45),Melb Victory,2–0,Adelaide,15216,AAMI Park,Daniel Elder,Match Report,
Regular season,10,Sun,2023-12-31,19:00 (16:00),Central Coast,4–2,Perth Glory,15073,Industree Group Stadium,Jack Morgan,Match Report,
Regular season,10,Mon,2024-01-01,17:00 (14:00),W Sydney,3–1,Macarthur FC,11382,CommBank Stadium,Shaun Evans,Match Report,
,,,,,,,,,,,,
Regular season,11,Thu,2024-01-04,19:15 (16:45),Adelaide,2–2,Wellington,11187,Coopers Stadium,Jonathan Barreiro,Match Report,
Regular season,11,Fri,2024-01-05,19:15 (16:45),Macarthur FC,1–1,Newcastle,4234,Campbelltown Sports Stadium,Tim Danaskos,Match Report,
Regular season,11,Sat,2024-01-06,17:30 (14:30),W Sydney,0–1,Central Coast,11982,CommBank Stadium,Alex King,Match Report,
Regular season,11,Sat,2024-01-06,18:45 (16:45),Brisbane,1–2,Sydney FC,10115,Suncorp Stadium,Daniel Elder,Match Report,
Regular season,11,Sat,2024-01-06,21:45 (18:45),Perth Glory,2–3,Melb Victory,6120,HBF Park,Lachlan Keevers,Match Report,
Regular season,11,Sun,2024-01-07,17:00 (14:00),Western United,1–2,Melb City,6265,AAMI Park,Ben Abraham,Match Report,
,,,,,,,,,,,,
Regular season,12,Mon,2024-01-08,19:15 (16:45),Adelaide,1–1,Macarthur FC,9426,Coopers Stadium,Jack Morgan,Match Report,
,,,,,,,,,,,,
Regular season,27,Fri,2024-01-12,17:00 (14:30),Macarthur FC,3–3,Western United,3441,CommBank Stadium,Adam Kersey,Match Report,
Regular season,27,Fri,2024-01-12,20:15 (17:15),Melb City,0–1,W Sydney,7117,CommBank Stadium,Jonathan Barreiro,Match Report,
Regular season,27,Sat,2024-01-13,17:15 (14:15),Central Coast,1–1,Melb Victory,8147,Allianz Stadium,Ben Abraham,Match Report,
Regular season,27,Sat,2024-01-13,19:30 (17:00),Adelaide,4–3,Sydney FC,11918,Allianz Stadium,Alex King,Match Report,
Regular season,27,Sun,2024-01-14,18:45 (16:45),Brisbane,3–2,Newcastle,3948,Allianz Stadium,Jack Morgan,Match Report,
Regular season,27,Sun,2024-01-14,19:45 (16:45),Perth Glory,3–4,Wellington,1632,CommBank Stadium,Tim Danaskos,Match Report,
,,,,,,,,,,,,
Regular season,13,Thu,2024-01-18,18:45 (16:45),Brisbane,1–3,Macarthur FC,5278,Suncorp Stadium,Alex King,Match Report,
Regular season,13,Fri,2024-01-19,19:00 (14:00),Wellington,1–1,Melb Victory,9139,Sky Stadium,Daniel Elder,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,13,Fri,2024-01-19,19:45 (16:45),Sydney FC,4–0,Newcastle,11160,Allianz Stadium,Adam Bavcar,Match Report,
Regular season,13,Sat,2024-01-20,19:45 (16:45),W Sydney,1–2,Perth Glory,8779,CommBank Stadium,Ben Abraham,Match Report,
Regular season,13,Sun,2024-01-21,18:00 (15:00),Central Coast,2–1,Melb City,7096,Industree Group Stadium,Adam Kersey,Match Report,
,,,,,,,,,,,,
Regular season,12,Tue,2024-01-23,19:00 (16:00),Newcastle,3–1,Brisbane,5245,McDonald Jones Stadium,Daniel Cook,Match Report,
,,,,,,,,,,,,
Regular season,14,Thu,2024-01-25,19:45 (16:45),Melb City,1–0,Adelaide,6092,AAMI Park,Ben Abraham,Match Report,
Regular season,14,Fri,2024-01-26,19:45 (16:45),Melb Victory,1–1,Sydney FC,6092,AAMI Park,Adam Kersey,Match Report,
Regular season,14,Sat,2024-01-27,17:00 (14:00),Western United,0–1,W Sydney,3850,North Hobart Oval,Alex King,Match Report,
Regular season,14,Sat,2024-01-27,18:00 (15:00),Newcastle,1–2,Wellington,5437,McDonald Jones Stadium,Casey Reibelt,Match Report,
Regular season,14,Sat,2024-01-27,19:45 (16:45),Central Coast,2–0,Brisbane,6080,Industree Group Stadium,Tim Danaskos,Match Report,
Regular season,14,Sun,2024-01-28,16:30 (14:00),Macarthur FC,2–2,Perth Glory,4016,Campbelltown Sports Stadium,Daniel Elder,Match Report,
,,,,,,,,,,,,
Regular season,15,Fri,2024-02-02,18:45 (16:45),Brisbane,1–1,Wellington,5327,Suncorp Stadium,Ben Abraham,Match Report,
Regular season,15,Fri,2024-02-02,21:45 (18:45),Perth Glory,4–2,Melb City,5494,HBF Park,Shane Skinner,Match Report,
Regular season,15,Sat,2024-02-03,17:00 (14:00),Western United,2–2,Sydney FC,5076,North Hobart Oval,Lachlan Keevers,Match Report,
Regular season,15,Sat,2024-02-03,18:00 (15:00),Newcastle,1–1,Melb Victory,5930,McDonald Jones Stadium,Jonathan Barreiro,Match Report,
Regular season,15,Sat,2024-02-03,19:15 (16:45),Adelaide,0–4,Central Coast,11538,Coopers Stadium,Daniel Elder,Match Report,
Regular season,15,Sun,2024-02-04,19:00 (16:00),Macarthur FC,4–3,W Sydney,5102,Campbelltown Sports Stadium,Adam Kersey,Match Report,
,,,,,,,,,,,,
Regular season,12,Tue,2024-02-06,16:00 (11:00),Wellington,0–0,Central Coast,12301,Sky Stadium,Alex King,Match Report,
,,,,,,,,,,,,
